stop_id,agency,name,lat,lon,coord_source,stop_type,interchange_group_id,route_codes,sources,scraped_at
municipal_bus-8314,municipal_bus,Indo Air,23.029285,72.681068,municipal_bus_api,MUNICIPAL_BUS,,"[""110-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2485,municipal_bus,Indrajit Society,23.03836,72.643371,municipal_bus_api,MUNICIPAL_BUS,,"[""39/3-U"",""88-D"",""88-NKa-D"",""135-D"",""Feeder/5-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3443,municipal_bus,Indrajit Tenament,23.040818,72.644675,municipal_bus_api,MUNICIPAL_BUS,,"[""79-CB-D"",""79-D"",""79-VB-D"",""79-VS-D"",""150sh-KB-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2131,municipal_bus,Indraprasth,23.034036,72.527513,municipal_bus_api,MUNICIPAL_BUS,,"[""43-VT-U"",""43-U"",""202-D"",""800-U"",""Metro2-D"",""Metro8-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2989,municipal_bus,Indraprasth Tower,23.045956,72.531546,municipal_bus_api,MUNICIPAL_BUS,ix-0179,"[""51Ri-T-U"",""51Ri-U"",""51sh-LS-U"",""51sh-U"",""55-U"",""51T-KT-U"",""51T-U"",""52/2-U"",""66/1-U"",""66/1-US-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6111,municipal_bus,Indrapuri Township (Trikampura),22.982177,72.632178,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1427,municipal_bus,Inductotherm,23.031549,72.470749,municipal_bus_api,MUNICIPAL_BUS,,"[""138/1-IM-U"",""138/1-LM-U"",""44/4-U"",""138/1-U"",""Metro4-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3245,municipal_bus,Indus University,23.068471,72.439225,municipal_bus_api,MUNICIPAL_BUS,,"[""51Ri-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6169,municipal_bus,Industrial Estate,23.031101,72.620188,municipal_bus_api,MUNICIPAL_BUS,,"[""133-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4397,municipal_bus,Industrial Estate Corner,23.030571,72.621916,municipal_bus_api,MUNICIPAL_BUS,,"[""133-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8290,municipal_bus,Infocity,23.191331,72.639062,municipal_bus_api,MUNICIPAL_BUS,ix-0570,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4175,municipal_bus,Inqlab Society,23.02571,72.553713,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8781,municipal_bus,Intas Pharma Li.,,,,MUNICIPAL_BUS,,"[""35-U"",""40/2-NM-U"",""40/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3072,municipal_bus,Isanpur,22.978313,72.600135,municipal_bus_api,MUNICIPAL_BUS,ix-0181,"[""13/1-D"",""96-D"",""14/1-D"",""14/1-IL-D"",""15-D"",""15-U"",""30-D"",""30-KI-D"",""74-D"",""74-LR-D"",""74-VI-D"",""74-VL-D"",""128-NS-U"",""128-U"",""13/1sh-U"",""Feeder/4-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8711,municipal_bus,Isanpur (BRT),22.976179,72.60234,municipal_bus_api,MUNICIPAL_BUS,ix-0180,[],"[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-4802,municipal_bus,Isanpur-Vatva Cross Road,22.975646,72.602155,municipal_bus_api,MUNICIPAL_BUS,ix-0180,"[""18-D"",""30/2-NV-U"",""30/2-U"",""13/1sh-D"",""Feeder/4-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2626,municipal_bus,Iscon Plam Spring,23.025848,72.417013,municipal_bus_api,MUNICIPAL_BUS,ix-0182,"[""138/1-IM-U"",""138/1-LM-U"",""138/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6291,municipal_bus,Ishan Hospital,23.237158,72.493826,municipal_bus_api,MUNICIPAL_BUS,,"[""503-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4696,municipal_bus,Ishwar Bhuvan,23.040951,72.554853,municipal_bus_api,MUNICIPAL_BUS,ix-0189,"[""65/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3077,municipal_bus,Ishwarnagar,22.988628,72.603586,municipal_bus_api,MUNICIPAL_BUS,ix-0183,"[""96-D"",""13/1-U"",""14/1-D"",""14/1-IL-D"",""15-D"",""23-D"",""30-D"",""128-NS-U"",""128-U"",""13/1sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1641,municipal_bus,Iskcon Cross Road BRT,23.027174,72.508481,municipal_bus_api,MUNICIPAL_BUS,ix-0184,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1949,municipal_bus,Iskcon mandir BRT,23.027497,72.50504,municipal_bus_api,MUNICIPAL_BUS,ix-0185,[],"[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-1544,municipal_bus,Iskon Flower,23.030285,72.452905,municipal_bus_api,MUNICIPAL_BUS,ix-0186,"[""138/1-IM-U"",""138/1-LM-U"",""49-GhS-U"",""49-U"",""49sh-U"",""50-D"",""50-IG-D"",""138/1-U"",""151/3-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1418,municipal_bus,Iskon Mandir,23.027261,72.506743,municipal_bus_api,MUNICIPAL_BUS,,"[""44/4-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3006,municipal_bus,ISRO BRT,23.027716,72.517639,municipal_bus_api,MUNICIPAL_BUS,ix-0187,[],"[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-4829,municipal_bus,Istolabad Vad,22.903605,72.644852,municipal_bus_api,MUNICIPAL_BUS,,"[""14-D"",""14-DL-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8215,municipal_bus,Iyava Gam,,,,MUNICIPAL_BUS,,"[""138/1-MS-U"",""138/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2597,municipal_bus,J.K.Park,23.084098,72.545483,municipal_bus_api,MUNICIPAL_BUS,,"[""40-U"",""54-U"",""70/2-U"",""71/1-U"",""71/1-VaV-U"",""76-U"",""76-VVz-U"",""137sh-U"",""137M-U"",""501-VaG-D"",""71/1sh-U"",""71/1sh-VG-U"",""147/1-KS-U"",""147/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4747,municipal_bus,J.V.Park,23.085208,72.56932,municipal_bus_api,MUNICIPAL_BUS,,"[""74-RL-U"",""74-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4143,municipal_bus,Jackson Hydrolics,22.93651,72.454156,municipal_bus_api,MUNICIPAL_BUS,,"[""35-U"",""40/2-NM-U"",""40/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3287,municipal_bus,Jadaba Sanskrutik Hall,22.885195,72.593811,municipal_bus_api,MUNICIPAL_BUS,,"[""22/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8795,municipal_bus,Jadeshwar Van,23.012591,72.66129,municipal_bus_api,MUNICIPAL_BUS,ix-0188,"[""49/2-U"",""160/1-U"",""Metro10-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-7031,municipal_bus,Jagannath Prathmik Shala,22.95093,72.695935,municipal_bus_api,MUNICIPAL_BUS,,"[""152Sh-U"",""22/1-LD-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9223,municipal_bus,Jagatpur Cross Road,23.107959,72.552334,municipal_bus_api,MUNICIPAL_BUS,,"[""72-D"",""72-GV-D"",""72sh-D"",""79-D"",""79-GK-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-5920,municipal_bus,Jagatpur Gam,23.112739,72.545383,municipal_bus_api,MUNICIPAL_BUS,,"[""54-U"",""76-U"",""76-VVz-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2002,municipal_bus,Jagatpur Gam (Railway Crossing),23.110725,72.549758,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3816,municipal_bus,Jagdish Society,22.979893,72.618726,municipal_bus_api,MUNICIPAL_BUS,,"[""17-D"",""17-MMt-D"",""18S-U"",""40/1-MV-U"",""40/1-U"",""42-D"",""42-LN-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8581,municipal_bus,Jagruti PVT. LTD,22.907193,72.709357,municipal_bus_api,MUNICIPAL_BUS,,"[""15/3-U"",""15/3sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4171,municipal_bus,Jahangirpura,23.047375,72.60489,municipal_bus_api,MUNICIPAL_BUS,,"[""96-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9143,municipal_bus,Jaimin Park (Pani ni Tanki),22.958765,72.624694,municipal_bus_api,MUNICIPAL_BUS,,"[""16-U"",""16-VM-U"",""16-VS-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2318,municipal_bus,Jain Aradhana Kendra,23.139705,72.633671,municipal_bus_api,MUNICIPAL_BUS,,"[""101sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9189,municipal_bus,Jain Derasar,22.959466,72.61963,municipal_bus_api,MUNICIPAL_BUS,,"[""74-IV-U"",""74-LV-U"",""74-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9378,municipal_bus,Jain Derasar(Naroda),23.08012,72.654894,municipal_bus_api,MUNICIPAL_BUS,,"[""111/2-NS-U"",""111/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4548,municipal_bus,Jain Mandir,22.963171,72.497275,municipal_bus_api,MUNICIPAL_BUS,,"[""31/4-VK-U"",""31/4-U"",""31/4sh-BB-U"",""31/4sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1291,municipal_bus,Jain Merchant Society,23.008876,72.56128,municipal_bus_api,MUNICIPAL_BUS,,"[""401-U"",""31/5-D"",""31-SS-U"",""31-U"",""31/1-D"",""31/4-D"",""31/4-KV-D"",""34/3-D"",""31sh-U"",""32-BV-U"",""32-U"",""34/4-D"",""35-D"",""36/1-D"",""37sh-U"",""38/1-U"",""39/3-BS-D"",""39/3-D"",""40/1-IM-U"",""40/1-U"",""40/2-D"",""40/2-MN-D"",""40/2-MV-D"",""72-SaL-U"",""123-VL-U"",""123-U"",""401-VV-U"",""401shL-U"",""150-SS-U"",""150-U"",""150sh-SaC-U"",""150sh-U"",""204-VL-U"",""205-D"",""205-VL-D"",""31/4sh-BV-D"",""31/4sh-D"",""39/3sh-BS-D"",""39/3sh-D"",""501-UL-D"",""501-SaV-U"",""RFEx1A-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4448,municipal_bus,Jain Milan Society,23.004178,72.640488,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2903,municipal_bus,Jain Tirthdham,23.125757,72.503221,municipal_bus_api,MUNICIPAL_BUS,,"[""40-U"",""70/2-U"",""71/1-U"",""71/1-VaV-U"",""137M-U"",""71/1sh-U"",""71/1sh-VG-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6431,municipal_bus,Jain Upasary,23.019828,72.473948,municipal_bus_api,MUNICIPAL_BUS,,"[""60sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6142,municipal_bus,Jain Upashray,22.997118,72.606465,municipal_bus_api,MUNICIPAL_BUS,ix-0273,"[""23-U"",""75sh-U"",""SF3-D""]","[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-1053,municipal_bus,Jain Upashray (Hira Panna Flats),23.04104,72.55265,municipal_bus_api,MUNICIPAL_BUS,ix-0571,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4568,municipal_bus,Jain Wadi,22.997851,72.560529,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1067,municipal_bus,Jainnagar,23.013503,72.557331,municipal_bus_api,MUNICIPAL_BUS,,"[""34/5-BS-U"",""37/4-BS-D"",""34/5-U"",""37/4-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4520,municipal_bus,Jalaram Estate,22.963633,72.593534,municipal_bus_api,MUNICIPAL_BUS,,"[""14-LD-U"",""14-LV-U"",""14-U"",""14sh-U"",""23-D"",""30-D"",""30-KI-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1969,municipal_bus,Jalaram Mandir,23.01744,72.56182,municipal_bus_api,MUNICIPAL_BUS,ix-0572,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6078,municipal_bus,Jalpa Society,23.068028,72.655336,municipal_bus_api,MUNICIPAL_BUS,,"[""90sh-U"",""103-SB-U"",""103-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1277,municipal_bus,Jaltarang Society,23.004596,72.523788,municipal_bus_api,MUNICIPAL_BUS,,"[""34/3-D"",""32-BV-U"",""32-U"",""34/4-D"",""39/3-BS-D"",""39/3-D"",""40/3-U"",""39/3sh-BS-D"",""39/3sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-5906,municipal_bus,Jamalpur,23.011611,72.586784,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4161,municipal_bus,Jamalpur Chakla,23.014236,72.58258,municipal_bus_api,MUNICIPAL_BUS,,"[""22-LI-U"",""22-U"",""22sh-U"",""36/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-5687,municipal_bus,Jamalpur Char Rasta,23.010244,72.58109,municipal_bus_api,MUNICIPAL_BUS,,"[""22-D"",""22-IL-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1853,municipal_bus,Jamalpur Darwaja,23.009541,72.580891,municipal_bus_api,MUNICIPAL_BUS,,"[""30/3-D"",""117-KP-U"",""117-U"",""117/1-KK-U"",""117/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4160,municipal_bus,Jamalpur Pagathiya,23.015663,72.583172,municipal_bus_api,MUNICIPAL_BUS,,"[""22-LI-U"",""22-U"",""22sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4758,municipal_bus,Jambu Chowk,23.091491,72.574858,municipal_bus_api,MUNICIPAL_BUS,,"[""74/1-U"",""74/1-VK-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1638,municipal_bus,Jamiyatpura Chokdi,23.159586,72.555796,municipal_bus_api,MUNICIPAL_BUS,,"[""501-U"",""501-SaP-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2690,municipal_bus,Jamnadas Estate,23.04607,72.632478,municipal_bus_api,MUNICIPAL_BUS,ix-0190,"[""200-U"",""200-VM-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4134,municipal_bus,Jamnagar Transport,22.97637,72.489506,municipal_bus_api,MUNICIPAL_BUS,,"[""35-U"",""40/2-NM-U"",""40/2-U"",""501-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3372,municipal_bus,Janatanagar (Manmohanpark),23.031065,72.66262,municipal_bus_api,MUNICIPAL_BUS,,"[""106-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2304,municipal_bus,Janatanagar(Ramol),22.985476,72.650503,municipal_bus_api,MUNICIPAL_BUS,,"[""152/1-GR-D"",""22/1-DL-D"",""89/2-D"",""89/2-RK-D"",""152-D"",""152Sh-D"",""152/1-GK-D"",""152/1-GKm-D"",""152/1-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9251,municipal_bus,Janpath Society,22.98794,72.607345,municipal_bus_api,MUNICIPAL_BUS,,"[""23-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1079,municipal_bus,Jansatta Karyalay,23.030511,72.583185,municipal_bus_api,MUNICIPAL_BUS,ix-0191,"[""65/2-LS-U"",""65/2-U"",""84-U"",""22-D"",""22-LT-D"",""22sh-LB-U"",""31-SM-U"",""31-U"",""34/5-SK-U"",""34/5-U"",""63/1-U"",""72-LV-U"",""64-U"",""64/1-U"",""64/2-U"",""65-LU-U"",""65-U"",""65/3-U"",""71/1-U"",""72-SV-U"",""72-U"",""72sh-U"",""74-D"",""74-LR-D"",""85sh-LA-U"",""85sh-U"",""105-U"",""112-LM-U"",""112-U"",""500-D"",""71/1sh-LO-U"",""71/1sh-U"",""111/2-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-5650,municipal_bus,Janseva Kendra,23.059565,72.664912,municipal_bus_api,MUNICIPAL_BUS,,"[""90sh-BK-D"",""90sh-D"",""103-D"",""103-BS-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-6297,municipal_bus,Janta Nagar,23.243193,72.486568,municipal_bus_api,MUNICIPAL_BUS,,"[""503-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2716,municipal_bus,Jarmaliya Talavdi,23.112293,72.517785,municipal_bus_api,MUNICIPAL_BUS,,"[""40-U"",""70/2-U"",""71/1-U"",""71/1-VaV-U"",""137M-U"",""71/1sh-U"",""71/1sh-VG-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3091,municipal_bus,Jashodanagar Cross Road,22.98349,72.623746,municipal_bus_api,MUNICIPAL_BUS,ix-0194,"[""130sh-N-U"",""130sh-T-U"",""130sh-U"",""151-HV-U"",""151-U"",""151sh-HV-U"",""151sh-U"",""130/2-U"",""151/2-U"",""160/1-MV-U""]","[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-8707,municipal_bus,Jashodanagar Cross Road (BRT),22.983791,72.623931,municipal_bus_api,MUNICIPAL_BUS,ix-0194,[],"[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-3092,municipal_bus,Jashodanagar Patiya,22.982568,72.626468,municipal_bus_api,MUNICIPAL_BUS,ix-0195,"[""15/3-U"",""15/3sh-U"",""77-U"",""151-HV-U"",""151-U"",""151sh-HV-U"",""151sh-U"",""151/2-U"",""160/1-MV-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4426,municipal_bus,Jashodanagar Tekara,22.980576,72.627028,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8873,municipal_bus,Jasmin-1,23.137601,72.53979,municipal_bus_api,MUNICIPAL_BUS,,"[""64/1-D"",""64/1-JU-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8869,municipal_bus,Jasmin-2,23.13936,72.539946,municipal_bus_api,MUNICIPAL_BUS,,"[""64/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1634,municipal_bus,Jaspur Cross Road,23.141253,72.544175,municipal_bus_api,MUNICIPAL_BUS,,"[""501-U"",""501-SaP-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4684,municipal_bus,Jaspur Gam,23.167671,72.517126,municipal_bus_api,MUNICIPAL_BUS,,"[""63/1-VL-U"",""63/1-U"",""64/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8989,municipal_bus,Jaspur Talav,23.166226,72.518143,municipal_bus_api,MUNICIPAL_BUS,,"[""63/1-VL-U"",""63/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2872,municipal_bus,Jawahar Chowk (Maninagar),22.995245,72.605113,municipal_bus_api,MUNICIPAL_BUS,ix-0197,"[""30-D"",""128-NS-U"",""128-U""]","[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-2127,municipal_bus,Jawahar Chowk (Sabarmati),23.092605,72.585121,municipal_bus_api,MUNICIPAL_BUS,,"[""30/3-D"",""30/3-SV-D"",""84-CS-D"",""84-D"",""89/2-TS-U"",""89/2-U"",""83-D"",""89/2-TK-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2128,municipal_bus,Jawahar School,23.090541,72.585555,municipal_bus_api,MUNICIPAL_BUS,,"[""30/3-D"",""30/3-SV-D"",""84-D"",""89/2-U"",""83-D"",""89/2-TK-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1287,municipal_bus,Jawaharnagar,23.003416,72.551798,municipal_bus_api,MUNICIPAL_BUS,,"[""300-VM-D"",""401-U"",""18-D"",""160-D"",""31/5-D"",""31-SS-U"",""31-U"",""31/1-D"",""31/4-D"",""31/4-KV-D"",""31sh-U"",""32-BV-U"",""32-U"",""35-D"",""36/1-D"",""37sh-U"",""38/1-U"",""40/2-D"",""40/2-MN-D"",""40/2-MV-D"",""72-SaL-U"",""123-VL-U"",""123-U"",""401-VV-U"",""401shL-U"",""150-SS-U"",""150-U"",""150sh-SaC-U"",""150sh-U"",""200-CM-D"",""204-VL-U"",""205-D"",""205-VL-D"",""300-D"",""31/4sh-BV-D"",""31/4sh-D"",""501-UL-D"",""501-SaV-U"",""AB2-U"",""RFEx1A-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1309,municipal_bus,Jay Ambe Apartment,23.00201,72.609848,municipal_bus_api,MUNICIPAL_BUS,ix-0198,"[""300-VM-D"",""128-NM-D"",""300-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2250,municipal_bus,Jay Avinash Society,23.072496,72.551533,municipal_bus_api,MUNICIPAL_BUS,,"[""52-D"",""204-U"",""800-U"",""137/1-D"",""137/1-GV-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2326,municipal_bus,Jay Bholenath Bunglows,23.107963,72.630594,municipal_bus_api,MUNICIPAL_BUS,,"[""101sh-D""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3482,municipal_bus,Jay Jagat Society,23.00441,72.58515,municipal_bus_api,MUNICIPAL_BUS,,"[""30/3-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3564,municipal_bus,Jay Shree Sadhima,23.129688,72.553945,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8187,municipal_bus,Jay Umiya Ind.,23.148069,72.439952,municipal_bus_api,MUNICIPAL_BUS,,"[""40-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3540,municipal_bus,Jayantilal Park BRT,23.02846,72.490939,municipal_bus_api,MUNICIPAL_BUS,ix-0199,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8675,municipal_bus,Jaydeep Tower (Shreyas Railway Crossing Overb,23.010363,72.546313,municipal_bus_api,MUNICIPAL_BUS,,[],"[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9043,municipal_bus,Jaydip Antic,23.04128,72.46223,municipal_bus_api,MUNICIPAL_BUS,,"[""60sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-9041,municipal_bus,Jaydip Kasa,23.04213,72.46506,municipal_bus_api,MUNICIPAL_BUS,,"[""60sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-5902,municipal_bus,Jayesh Steel,23.106089,72.553681,municipal_bus_api,MUNICIPAL_BUS,,"[""79-VG-U"",""79-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3075,municipal_bus,Jaymala Society,22.984356,72.602266,municipal_bus_api,MUNICIPAL_BUS,ix-0200,"[""13/1-U"",""14/1-D"",""14/1-IL-D"",""15-D"",""20-PS-U"",""20-U"",""30-D"",""128-NS-U"",""128-U"",""13/1sh-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2524,municipal_bus,Jayshukan Apartments,23.044211,72.66323,municipal_bus_api,MUNICIPAL_BUS,,"[""136-SN-D"",""39/3-D"",""39/3-SK-D"",""107-D"",""124-U"",""135-PR-U"",""135-U"",""136-D"",""136sh-D"",""130/4-D"",""Feeder/5-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-1887,municipal_bus,Jetalpur Cross Road,22.88104,72.543468,municipal_bus_api,MUNICIPAL_BUS,,"[""117/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-3286,municipal_bus,Jetalpur Dham,22.887671,72.594263,municipal_bus_api,MUNICIPAL_BUS,,"[""22/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-2054,municipal_bus,Jethabhai Park,23.003507,72.563648,municipal_bus_api,MUNICIPAL_BUS,,"[""300-VM-D"",""33-U"",""33-VL-U"",""33/1-VL-U"",""200-CM-D"",""300-D"",""33/1sh-U"",""33/1sh-VL-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-4275,municipal_bus,Jethabhaini Vav,22.974051,72.603283,municipal_bus_api,MUNICIPAL_BUS,,"[""18-D"",""14/1-U"",""15-U"",""30/2-NV-U"",""30/2-U"",""96-U"",""Feeder/4-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8181,municipal_bus,Jethalaj Approach,23.149431,72.430642,municipal_bus_api,MUNICIPAL_BUS,,"[""40-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-7222,municipal_bus,Jethipura,23.163143,72.70439,municipal_bus_api,MUNICIPAL_BUS,,"[""125/1-ND-U"",""125/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8485,municipal_bus,Jetun Residency,22.979288,72.512029,municipal_bus_api,MUNICIPAL_BUS,,"[""31/1-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
municipal_bus-8275,municipal_bus,Jhansi ni Rani,23.023251,72.536235,municipal_bus_api,MUNICIPAL_BUS,ix-0202,"[""AB1-SV-U"",""AB1-U""]","[""municipal_bus_api"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-8175,municipal_bus,Jhopadi mata Mandir,23.154272,72.41007,municipal_bus_api,MUNICIPAL_BUS,,"[""40-U""]","[""municipal_bus_api""]",2026-06-29T18:14:59+00:00
