agency,from_stop_id,to_stop_id,median_minutes,sample_count
municipal_bus,municipal_bus-3361,municipal_bus-3362,1.8,6
municipal_bus,municipal_bus-3362,municipal_bus-7357,1.8,2
municipal_bus,municipal_bus-7357,municipal_bus-7327,1.7,3
municipal_bus,municipal_bus-7327,municipal_bus-2798,2.3,2
municipal_bus,municipal_bus-2798,municipal_bus-2799,2.2,2
municipal_bus,municipal_bus-2799,municipal_bus-2800,1.4,2
municipal_bus,municipal_bus-2800,municipal_bus-2802,2.8,2
municipal_bus,municipal_bus-2802,municipal_bus-2803,1.4,2
municipal_bus,municipal_bus-2803,municipal_bus-1695,1.3,3
municipal_bus,municipal_bus-1697,municipal_bus-1698,1.2,7
municipal_bus,municipal_bus-1698,municipal_bus-2804,1.8,3
municipal_bus,municipal_bus-2804,municipal_bus-2805,2.0,3
municipal_bus,municipal_bus-2805,municipal_bus-2807,2.6,2
municipal_bus,municipal_bus-2807,municipal_bus-2808,1.5,3
municipal_bus,municipal_bus-2808,municipal_bus-2809,1.7,3
municipal_bus,municipal_bus-2809,municipal_bus-2810,1.3,3
municipal_bus,municipal_bus-2810,municipal_bus-2689,1.6,2
municipal_bus,municipal_bus-2689,municipal_bus-2811,2.1,2
municipal_bus,municipal_bus-2811,municipal_bus-2691,2.0,2
municipal_bus,municipal_bus-2691,municipal_bus-2692,2.5,4
municipal_bus,municipal_bus-1844,municipal_bus-1716,1.4,4
municipal_bus,municipal_bus-3817,municipal_bus-3818,1.4,4
municipal_bus,municipal_bus-3818,municipal_bus-3819,1.6,4
municipal_bus,municipal_bus-3819,municipal_bus-3820,1.6,4
municipal_bus,municipal_bus-3820,municipal_bus-1534,1.7,3
municipal_bus,municipal_bus-1534,municipal_bus-1442,1.6,4
municipal_bus,municipal_bus-1442,municipal_bus-1441,1.5,6
municipal_bus,municipal_bus-1441,municipal_bus-1440,1.3,6
municipal_bus,municipal_bus-1440,municipal_bus-1439,1.5,6
municipal_bus,municipal_bus-1439,municipal_bus-1539,1.8,6
municipal_bus,municipal_bus-1539,municipal_bus-1437,1.5,6
municipal_bus,municipal_bus-1437,municipal_bus-3821,1.3,7
municipal_bus,municipal_bus-3821,municipal_bus-1435,1.8,7
municipal_bus,municipal_bus-1435,municipal_bus-1434,1.6,14
municipal_bus,municipal_bus-1434,municipal_bus-3359,1.4,6
municipal_bus,municipal_bus-3359,municipal_bus-3823,2.2,3
municipal_bus,municipal_bus-3823,municipal_bus-3824,1.8,3
municipal_bus,municipal_bus-3824,municipal_bus-3658,1.5,3
municipal_bus,municipal_bus-3662,municipal_bus-1745,1.8,7
municipal_bus,municipal_bus-1703,municipal_bus-3663,1.4,7
municipal_bus,municipal_bus-3663,municipal_bus-3664,1.6,7
municipal_bus,municipal_bus-3664,municipal_bus-3825,1.4,4
municipal_bus,municipal_bus-3825,municipal_bus-3827,1.4,4
municipal_bus,municipal_bus-3665,municipal_bus-3828,3.6,2
municipal_bus,municipal_bus-3828,municipal_bus-3453,1.5,2
municipal_bus,municipal_bus-3453,municipal_bus-2487,1.8,3
municipal_bus,municipal_bus-2487,municipal_bus-2488,1.2,7
municipal_bus,municipal_bus-1968,municipal_bus-2611,3.5,2
municipal_bus,municipal_bus-3833,municipal_bus-3834,1.8,1
municipal_bus,municipal_bus-3834,municipal_bus-3835,1.4,1
municipal_bus,municipal_bus-2500,municipal_bus-4184,1.5,1
municipal_bus,municipal_bus-4184,municipal_bus-1715,2.1,1
municipal_bus,municipal_bus-6443,municipal_bus-6441,1.4,1
municipal_bus,municipal_bus-6441,municipal_bus-6439,1.4,1
municipal_bus,municipal_bus-6439,municipal_bus-6437,1.4,1
municipal_bus,municipal_bus-6437,municipal_bus-6435,1.6,1
municipal_bus,municipal_bus-6435,municipal_bus-6433,1.6,1
municipal_bus,municipal_bus-6433,municipal_bus-4635,1.7,1
municipal_bus,municipal_bus-4635,municipal_bus-6431,1.6,1
municipal_bus,municipal_bus-6431,municipal_bus-6429,1.6,1
municipal_bus,municipal_bus-6429,municipal_bus-4634,1.9,1
municipal_bus,municipal_bus-5439,municipal_bus-6427,1.5,1
municipal_bus,municipal_bus-6427,municipal_bus-4632,1.6,1
municipal_bus,municipal_bus-5441,municipal_bus-9051,1.9,1
municipal_bus,municipal_bus-9051,municipal_bus-9049,1.5,2
municipal_bus,municipal_bus-9049,municipal_bus-9047,1.7,1
municipal_bus,municipal_bus-9047,municipal_bus-9045,1.4,1
municipal_bus,municipal_bus-9045,municipal_bus-9043,1.3,1
municipal_bus,municipal_bus-9043,municipal_bus-9041,1.8,1
municipal_bus,municipal_bus-9041,municipal_bus-9039,2.6,1
municipal_bus,municipal_bus-9039,municipal_bus-9037,2.1,1
municipal_bus,municipal_bus-9037,municipal_bus-9035,2.1,1
municipal_bus,municipal_bus-9035,municipal_bus-9033,1.5,1
municipal_bus,municipal_bus-9033,municipal_bus-9031,2.3,1
municipal_bus,municipal_bus-9031,municipal_bus-9029,2.0,1
municipal_bus,municipal_bus-9029,municipal_bus-9027,1.9,1
municipal_bus,municipal_bus-9027,municipal_bus-9025,1.6,1
municipal_bus,municipal_bus-9025,municipal_bus-9023,1.8,1
municipal_bus,municipal_bus-9023,municipal_bus-9021,1.9,1
municipal_bus,municipal_bus-9021,municipal_bus-9019,2.1,1
municipal_bus,municipal_bus-9019,municipal_bus-9017,1.3,1
municipal_bus,municipal_bus-9017,municipal_bus-9015,1.4,1
municipal_bus,municipal_bus-9015,municipal_bus-9013,1.4,1
municipal_bus,municipal_bus-9013,municipal_bus-9011,1.9,1
municipal_bus,municipal_bus-9011,municipal_bus-9009,1.8,1
municipal_bus,municipal_bus-9009,municipal_bus-6217,2.2,1
municipal_bus,municipal_bus-6217,municipal_bus-9009,2.2,1
municipal_bus,municipal_bus-9009,municipal_bus-9011,1.8,1
municipal_bus,municipal_bus-9011,municipal_bus-9013,1.9,1
municipal_bus,municipal_bus-9013,municipal_bus-9015,1.4,1
municipal_bus,municipal_bus-9015,municipal_bus-9017,1.4,1
municipal_bus,municipal_bus-9017,municipal_bus-9019,1.3,1
municipal_bus,municipal_bus-9019,municipal_bus-9021,2.1,1
municipal_bus,municipal_bus-9021,municipal_bus-9023,1.9,1
municipal_bus,municipal_bus-9023,municipal_bus-9025,1.8,1
municipal_bus,municipal_bus-9025,municipal_bus-9027,1.6,1
municipal_bus,municipal_bus-9027,municipal_bus-9029,1.9,1
municipal_bus,municipal_bus-9029,municipal_bus-9031,2.0,1
municipal_bus,municipal_bus-9031,municipal_bus-9033,2.3,1
municipal_bus,municipal_bus-9033,municipal_bus-9035,1.5,1
municipal_bus,municipal_bus-9035,municipal_bus-9037,2.1,1
municipal_bus,municipal_bus-9037,municipal_bus-9039,2.1,1
municipal_bus,municipal_bus-9039,municipal_bus-9041,2.6,1
municipal_bus,municipal_bus-9041,municipal_bus-9043,1.8,1
municipal_bus,municipal_bus-9043,municipal_bus-9045,1.3,1
municipal_bus,municipal_bus-9045,municipal_bus-9047,1.4,1
municipal_bus,municipal_bus-9047,municipal_bus-9049,1.7,1
municipal_bus,municipal_bus-9049,municipal_bus-9051,1.5,2
municipal_bus,municipal_bus-9051,municipal_bus-4631,2.0,1
municipal_bus,municipal_bus-4632,municipal_bus-6427,1.6,1
municipal_bus,municipal_bus-6427,municipal_bus-4633,1.6,1
municipal_bus,municipal_bus-4634,municipal_bus-6429,1.9,1
municipal_bus,municipal_bus-6429,municipal_bus-6431,1.6,1
municipal_bus,municipal_bus-6431,municipal_bus-4635,1.6,1
municipal_bus,municipal_bus-4635,municipal_bus-6433,1.7,1
municipal_bus,municipal_bus-6433,municipal_bus-6435,1.6,1
municipal_bus,municipal_bus-6435,municipal_bus-6437,1.6,1
municipal_bus,municipal_bus-6437,municipal_bus-6439,1.4,1
municipal_bus,municipal_bus-6439,municipal_bus-6441,1.4,1
municipal_bus,municipal_bus-6441,municipal_bus-6443,1.4,1
municipal_bus,municipal_bus-1622,municipal_bus-3533,2.2,6
municipal_bus,municipal_bus-3533,municipal_bus-3534,2.0,6
municipal_bus,municipal_bus-4013,municipal_bus-3242,1.4,3
municipal_bus,municipal_bus-3242,municipal_bus-3243,2.1,3
municipal_bus,municipal_bus-3243,municipal_bus-3696,1.7,1
municipal_bus,municipal_bus-2679,municipal_bus-3699,1.6,10
municipal_bus,municipal_bus-3699,municipal_bus-3700,1.6,3
municipal_bus,municipal_bus-3700,municipal_bus-3386,2.0,3
municipal_bus,municipal_bus-3386,municipal_bus-3387,1.9,1
municipal_bus,municipal_bus-3387,municipal_bus-2862,1.8,1
municipal_bus,municipal_bus-2888,municipal_bus-2973,1.7,6
municipal_bus,municipal_bus-2973,municipal_bus-3387,1.1,1
municipal_bus,municipal_bus-3387,municipal_bus-3386,1.9,1
municipal_bus,municipal_bus-3386,municipal_bus-3389,1.9,3
municipal_bus,municipal_bus-3389,municipal_bus-3390,2.0,2
municipal_bus,municipal_bus-3390,municipal_bus-2679,1.3,9
municipal_bus,municipal_bus-2679,municipal_bus-2680,1.6,12
municipal_bus,municipal_bus-2680,municipal_bus-2681,1.8,6
municipal_bus,municipal_bus-2681,municipal_bus-3391,1.6,1
municipal_bus,municipal_bus-3391,municipal_bus-3392,1.8,3
municipal_bus,municipal_bus-3392,municipal_bus-3967,1.7,3
municipal_bus,municipal_bus-4675,municipal_bus-4674,3.7,1
municipal_bus,municipal_bus-4674,municipal_bus-4673,2.4,1
municipal_bus,municipal_bus-4673,municipal_bus-8992,3.1,1
municipal_bus,municipal_bus-8992,municipal_bus-8994,2.4,1
municipal_bus,municipal_bus-8994,municipal_bus-8996,2.6,1
municipal_bus,municipal_bus-8996,municipal_bus-8997,2.1,1
municipal_bus,municipal_bus-8997,municipal_bus-8990,1.8,1
municipal_bus,municipal_bus-8990,municipal_bus-5482,1.4,1
municipal_bus,municipal_bus-5482,municipal_bus-5483,2.5,3
municipal_bus,municipal_bus-5483,municipal_bus-4682,4.0,3
municipal_bus,municipal_bus-4682,municipal_bus-4681,2.5,3
municipal_bus,municipal_bus-4681,municipal_bus-8988,1.7,2
municipal_bus,municipal_bus-8988,municipal_bus-5486,2.3,2
municipal_bus,municipal_bus-5486,municipal_bus-4679,2.4,3
municipal_bus,municipal_bus-4679,municipal_bus-4678,2.0,3
municipal_bus,municipal_bus-4678,municipal_bus-5488,1.6,3
municipal_bus,municipal_bus-5488,municipal_bus-1674,2.9,1
municipal_bus,municipal_bus-1674,municipal_bus-1675,1.7,3
municipal_bus,municipal_bus-1675,municipal_bus-3567,3.7,1
municipal_bus,municipal_bus-3567,municipal_bus-3568,2.3,3
municipal_bus,municipal_bus-3568,municipal_bus-1678,2.3,3
municipal_bus,municipal_bus-1678,municipal_bus-1679,2.8,3
municipal_bus,municipal_bus-1679,municipal_bus-1680,2.5,3
municipal_bus,municipal_bus-1680,municipal_bus-1681,3.0,5
municipal_bus,municipal_bus-1681,municipal_bus-2601,3.9,1
municipal_bus,municipal_bus-2789,municipal_bus-9233,1.7,1
municipal_bus,municipal_bus-9233,municipal_bus-9232,1.4,3
municipal_bus,municipal_bus-9232,municipal_bus-9230,1.4,3
municipal_bus,municipal_bus-4011,municipal_bus-4195,2.3,7
municipal_bus,municipal_bus-4195,municipal_bus-2681,2.2,4
municipal_bus,municipal_bus-2681,municipal_bus-2682,1.8,9
municipal_bus,municipal_bus-2682,municipal_bus-2683,2.3,1
municipal_bus,municipal_bus-2683,municipal_bus-2105,2.3,9
municipal_bus,municipal_bus-3970,municipal_bus-4703,2.5,4
municipal_bus,municipal_bus-4703,municipal_bus-4195,1.8,5
municipal_bus,municipal_bus-4195,municipal_bus-4194,2.0,8
municipal_bus,municipal_bus-4194,municipal_bus-3697,1.9,8
municipal_bus,municipal_bus-4257,municipal_bus-2889,1.7,4
municipal_bus,municipal_bus-2892,municipal_bus-3390,1.9,6
municipal_bus,municipal_bus-2680,municipal_bus-4194,2.0,6
municipal_bus,municipal_bus-4195,municipal_bus-4703,1.8,5
municipal_bus,municipal_bus-4703,municipal_bus-3970,2.5,4
municipal_bus,municipal_bus-5488,municipal_bus-8629,1.6,2
municipal_bus,municipal_bus-8629,municipal_bus-5488,1.6,2
municipal_bus,municipal_bus-5488,municipal_bus-8871,1.5,2
municipal_bus,municipal_bus-8871,municipal_bus-8869,2.2,2
municipal_bus,municipal_bus-8869,municipal_bus-8873,1.4,2
municipal_bus,municipal_bus-8873,municipal_bus-4102,2.0,2
municipal_bus,municipal_bus-4102,municipal_bus-3567,2.7,2
municipal_bus,municipal_bus-1678,municipal_bus-5489,2.8,2
municipal_bus,municipal_bus-5489,municipal_bus-1680,2.5,2
municipal_bus,municipal_bus-1681,municipal_bus-1682,4.3,2
municipal_bus,municipal_bus-1682,municipal_bus-4514,1.2,3
municipal_bus,municipal_bus-4514,municipal_bus-1625,1.8,6
municipal_bus,municipal_bus-1625,municipal_bus-1684,2.6,6
municipal_bus,municipal_bus-1684,municipal_bus-1685,1.7,5
municipal_bus,municipal_bus-1687,municipal_bus-4237,2.0,2
municipal_bus,municipal_bus-4237,municipal_bus-4236,1.8,6
municipal_bus,municipal_bus-4236,municipal_bus-4235,1.9,6
municipal_bus,municipal_bus-4235,municipal_bus-5028,1.9,6
municipal_bus,municipal_bus-5028,municipal_bus-3241,1.8,6
municipal_bus,municipal_bus-4681,municipal_bus-5486,3.2,1
municipal_bus,municipal_bus-4233,municipal_bus-4234,1.8,4
municipal_bus,municipal_bus-4234,municipal_bus-4235,1.8,4
municipal_bus,municipal_bus-4235,municipal_bus-4236,1.9,4
municipal_bus,municipal_bus-4236,municipal_bus-4237,1.8,4
municipal_bus,municipal_bus-4237,municipal_bus-1621,2.0,1
municipal_bus,municipal_bus-1623,municipal_bus-1624,1.8,4
municipal_bus,municipal_bus-1624,municipal_bus-1625,2.4,5
municipal_bus,municipal_bus-1625,municipal_bus-4669,2.2,5
municipal_bus,municipal_bus-4669,municipal_bus-1626,1.7,4
municipal_bus,municipal_bus-1626,municipal_bus-1627,3.3,1
municipal_bus,municipal_bus-1628,municipal_bus-4676,2.0,1
municipal_bus,municipal_bus-4676,municipal_bus-1630,3.2,1
municipal_bus,municipal_bus-1630,municipal_bus-3570,2.7,1
municipal_bus,municipal_bus-3570,municipal_bus-3571,1.7,1
municipal_bus,municipal_bus-3571,municipal_bus-4101,2.9,1
municipal_bus,municipal_bus-4101,municipal_bus-1633,1.8,3
municipal_bus,municipal_bus-1633,municipal_bus-8869,1.8,1
municipal_bus,municipal_bus-8869,municipal_bus-8871,2.2,1
municipal_bus,municipal_bus-8871,municipal_bus-4677,1.6,1
municipal_bus,municipal_bus-4677,municipal_bus-8629,1.6,1
municipal_bus,municipal_bus-8629,municipal_bus-4677,1.6,1
municipal_bus,municipal_bus-3414,municipal_bus-3415,1.8,5
municipal_bus,municipal_bus-3415,municipal_bus-3475,2.5,1
municipal_bus,municipal_bus-3475,municipal_bus-5555,1.4,1
municipal_bus,municipal_bus-5555,municipal_bus-4754,1.3,7
municipal_bus,municipal_bus-4754,municipal_bus-4753,1.4,7
municipal_bus,municipal_bus-4753,municipal_bus-4752,1.6,7
municipal_bus,municipal_bus-4752,municipal_bus-4751,1.5,7
municipal_bus,municipal_bus-4751,municipal_bus-4750,1.5,1
municipal_bus,municipal_bus-4750,municipal_bus-3420,1.6,1
municipal_bus,municipal_bus-3420,municipal_bus-8517,1.1,1
municipal_bus,municipal_bus-8517,municipal_bus-8515,1.7,7
municipal_bus,municipal_bus-8515,municipal_bus-8513,1.3,7
municipal_bus,municipal_bus-8513,municipal_bus-3424,3.2,7
municipal_bus,municipal_bus-3424,municipal_bus-5872,1.7,1
municipal_bus,municipal_bus-5872,municipal_bus-2091,1.4,1
municipal_bus,municipal_bus-3599,municipal_bus-5741,1.3,4
municipal_bus,municipal_bus-5741,municipal_bus-3692,1.4,4
municipal_bus,municipal_bus-3693,municipal_bus-3545,2.3,15
municipal_bus,municipal_bus-1286,municipal_bus-1237,2.2,1
municipal_bus,municipal_bus-3409,municipal_bus-3410,2.1,1
municipal_bus,municipal_bus-3410,municipal_bus-3411,1.5,1
municipal_bus,municipal_bus-3411,municipal_bus-3412,2.1,1
municipal_bus,municipal_bus-3412,municipal_bus-3413,1.6,1
municipal_bus,municipal_bus-3478,municipal_bus-3479,1.9,1
municipal_bus,municipal_bus-3479,municipal_bus-3518,2.2,1
municipal_bus,municipal_bus-3518,municipal_bus-3519,1.9,1
municipal_bus,municipal_bus-3519,municipal_bus-3520,2.1,1
municipal_bus,municipal_bus-3520,municipal_bus-3521,1.5,1
municipal_bus,municipal_bus-3523,municipal_bus-3524,1.5,1
municipal_bus,municipal_bus-3524,municipal_bus-1415,2.1,1
municipal_bus,municipal_bus-1415,municipal_bus-3525,1.7,1
municipal_bus,municipal_bus-3525,municipal_bus-1417,1.3,1
municipal_bus,municipal_bus-1417,municipal_bus-1611,2.7,1
municipal_bus,municipal_bus-1611,municipal_bus-1612,2.7,4
municipal_bus,municipal_bus-1612,municipal_bus-3526,3.4,1
municipal_bus,municipal_bus-3526,municipal_bus-3527,3.1,1
municipal_bus,municipal_bus-3529,municipal_bus-5265,1.7,1
municipal_bus,municipal_bus-5265,municipal_bus-3530,2.6,3
municipal_bus,municipal_bus-3530,municipal_bus-3531,1.6,3
municipal_bus,municipal_bus-3531,municipal_bus-3014,1.5,3
municipal_bus,municipal_bus-3014,municipal_bus-3015,1.5,3
municipal_bus,municipal_bus-3015,municipal_bus-3016,1.2,1
municipal_bus,municipal_bus-3016,municipal_bus-2994,2.3,1
municipal_bus,municipal_bus-2994,municipal_bus-2993,1.9,1
municipal_bus,municipal_bus-2993,municipal_bus-1616,1.3,1
municipal_bus,municipal_bus-1616,municipal_bus-1617,1.5,4
municipal_bus,municipal_bus-1618,municipal_bus-1619,2.5,4
municipal_bus,municipal_bus-1619,municipal_bus-1620,6.0,4
municipal_bus,municipal_bus-1620,municipal_bus-3532,2.2,1
municipal_bus,municipal_bus-3532,municipal_bus-1621,1.3,1
municipal_bus,municipal_bus-3393,municipal_bus-2247,4.0,3
municipal_bus,municipal_bus-2252,municipal_bus-2084,1.8,1
municipal_bus,municipal_bus-3700,municipal_bus-3701,2.4,1
municipal_bus,municipal_bus-3701,municipal_bus-3702,1.2,1
municipal_bus,municipal_bus-3702,municipal_bus-3703,1.8,2
municipal_bus,municipal_bus-3703,municipal_bus-3704,1.2,4
municipal_bus,municipal_bus-3704,municipal_bus-3705,2.4,1
municipal_bus,municipal_bus-3705,municipal_bus-3706,1.9,1
municipal_bus,municipal_bus-3706,municipal_bus-3707,2.3,2
municipal_bus,municipal_bus-3707,municipal_bus-3708,1.7,8
municipal_bus,municipal_bus-3710,municipal_bus-3711,1.5,8
municipal_bus,municipal_bus-3711,municipal_bus-1068,3.5,1
municipal_bus,municipal_bus-1069,municipal_bus-3712,1.3,2
municipal_bus,municipal_bus-3712,municipal_bus-1348,1.8,1
municipal_bus,municipal_bus-3959,municipal_bus-3692,2.6,5
municipal_bus,municipal_bus-3692,municipal_bus-4258,1.3,4
municipal_bus,municipal_bus-4258,municipal_bus-3599,1.4,4
municipal_bus,municipal_bus-2090,municipal_bus-3424,1.8,1
municipal_bus,municipal_bus-3424,municipal_bus-8513,3.2,1
municipal_bus,municipal_bus-8513,municipal_bus-3419,1.3,2
municipal_bus,municipal_bus-3419,municipal_bus-8517,1.7,2
municipal_bus,municipal_bus-8517,municipal_bus-3420,1.1,2
municipal_bus,municipal_bus-3420,municipal_bus-4750,1.6,2
municipal_bus,municipal_bus-4750,municipal_bus-4751,1.5,2
municipal_bus,municipal_bus-4751,municipal_bus-4752,1.5,8
municipal_bus,municipal_bus-4752,municipal_bus-4753,1.6,8
municipal_bus,municipal_bus-4753,municipal_bus-4754,1.4,8
municipal_bus,municipal_bus-4754,municipal_bus-4755,1.5,8
municipal_bus,municipal_bus-4755,municipal_bus-3416,1.4,2
municipal_bus,municipal_bus-3416,municipal_bus-3476,2.4,2
municipal_bus,municipal_bus-3476,municipal_bus-3414,2.0,6
municipal_bus,municipal_bus-5978,municipal_bus-1126,1.0,5
municipal_bus,municipal_bus-2090,municipal_bus-3467,1.6,1
municipal_bus,municipal_bus-3467,municipal_bus-8513,3.3,7
municipal_bus,municipal_bus-2094,municipal_bus-8617,1.6,4
municipal_bus,municipal_bus-8617,municipal_bus-5994,1.3,2
municipal_bus,municipal_bus-5994,municipal_bus-5992,1.3,2
municipal_bus,municipal_bus-5992,municipal_bus-5990,1.6,2
municipal_bus,municipal_bus-5990,municipal_bus-5988,1.6,2
municipal_bus,municipal_bus-5988,municipal_bus-5986,1.6,2
municipal_bus,municipal_bus-5986,municipal_bus-5984,1.5,2
municipal_bus,municipal_bus-5984,municipal_bus-5982,1.6,2
municipal_bus,municipal_bus-5982,municipal_bus-5980,1.8,1
municipal_bus,municipal_bus-5980,municipal_bus-4695,1.5,1
municipal_bus,municipal_bus-4695,municipal_bus-4243,2.2,2
municipal_bus,municipal_bus-4243,municipal_bus-5494,2.0,1
municipal_bus,municipal_bus-5494,municipal_bus-4691,1.4,1
municipal_bus,municipal_bus-4691,municipal_bus-5496,1.7,1
municipal_bus,municipal_bus-5496,municipal_bus-4013,1.7,1
municipal_bus,municipal_bus-3243,municipal_bus-5497,1.7,2
municipal_bus,municipal_bus-5497,municipal_bus-4688,1.6,1
municipal_bus,municipal_bus-4688,municipal_bus-5499,1.6,1
municipal_bus,municipal_bus-5499,municipal_bus-3700,1.7,1
municipal_bus,municipal_bus-3386,municipal_bus-2862,2.9,2
municipal_bus,municipal_bus-2973,municipal_bus-3386,2.3,2
municipal_bus,municipal_bus-3389,municipal_bus-4728,2.0,1
municipal_bus,municipal_bus-4728,municipal_bus-4688,1.3,1
municipal_bus,municipal_bus-4688,municipal_bus-4730,1.3,1
municipal_bus,municipal_bus-4730,municipal_bus-3391,2.1,2
municipal_bus,municipal_bus-3967,municipal_bus-4690,1.8,1
municipal_bus,municipal_bus-4690,municipal_bus-4691,1.5,1
municipal_bus,municipal_bus-4691,municipal_bus-4692,1.6,1
municipal_bus,municipal_bus-4692,municipal_bus-4693,1.9,1
municipal_bus,municipal_bus-4693,municipal_bus-7737,1.6,3
municipal_bus,municipal_bus-7737,municipal_bus-5972,1.4,2
municipal_bus,municipal_bus-5972,municipal_bus-4694,1.2,2
municipal_bus,municipal_bus-4694,municipal_bus-4695,1.3,3
municipal_bus,municipal_bus-4695,municipal_bus-5980,1.5,1
municipal_bus,municipal_bus-5980,municipal_bus-5982,1.8,1
municipal_bus,municipal_bus-5982,municipal_bus-5984,1.6,3
municipal_bus,municipal_bus-5984,municipal_bus-5986,1.5,3
municipal_bus,municipal_bus-5986,municipal_bus-5988,1.6,3
municipal_bus,municipal_bus-5988,municipal_bus-5990,1.6,3
municipal_bus,municipal_bus-5990,municipal_bus-5992,1.6,3
municipal_bus,municipal_bus-5992,municipal_bus-5994,1.3,3
municipal_bus,municipal_bus-5994,municipal_bus-8617,1.3,3
municipal_bus,municipal_bus-8617,municipal_bus-2089,1.7,5
municipal_bus,municipal_bus-4196,municipal_bus-8762,1.3,2
municipal_bus,municipal_bus-8762,municipal_bus-8760,1.4,2
